13:16:11	94	Charging	366000	17087000	0
13:17:11	94	Charging	357000	17088000	0
13:18:11	94	Charging	348000	17089000	0
13:19:11	94	Charging	339000	17090000	0
13:20:11	94	Charging	331000	17090000	0
13:21:11	95	Charging	323000	17091000	0
13:22:11	95	Charging	314000	17090000	0
13:23:11	95	Charging	306000	17092000	0
13:24:11	95	Charging	299000	17093000	0
13:25:11	95	Charging	292000	17092000	0
13:26:11	96	Charging	285000	17092000	0
13:27:11	96	Charging	278000	17092000	0
13:28:11	96	Charging	271000	17094000	0
13:29:11	96	Charging	265000	17093000	0
13:35:36	97	Charging	228000	17095000	0
14:57:45	100	Charging	0	16917000	0
14:59:40	100	Charging	0	16915000	0
15:01:21	100	Charging	0	16914000	0
15:03:35	100	Charging	0	16914000	0
15:04:51	100	Charging	0	16913000	0
15:06:36	100	Charging	0	16914000	0
15:09:25	100	Charging	0	16913000	0
15:10:25	100	Charging	0	16911000	0
15:11:42	100	Charging	0	16911000	0
15:21:09	100	Charging	0	16908000	0
15:21:58	100	Charging	0	16908000	0
15:45:28	100	Charging	0	16905000	0
15:46:30	100	Charging	0	16903000	0
15:47:31	100	Charging	0	16903000	0
15:48:31	100	Charging	0	16904000	0
15:49:31	100	Charging	0	16903000	0
15:50:31	100	Charging	0	16904000	0
15:51:31	100	Charging	0	16903000	0
15:52:31	100	Charging	0	16902000	0
15:53:31	100	Charging	0	16902000	0
15:54:31	100	Charging	0	16903000	0
15:55:31	100	Charging	0	16903000	0
15:56:31	100	Charging	0	16903000	0
15:57:31	100	Charging	0	16901000	0
15:58:31	100	Charging	0	16901000	0
15:59:32	100	Charging	0	16902000	0
16:00:32	100	Charging	0	16902000	0
16:01:32	100	Charging	0	16901000	0
16:02:32	100	Charging	0	16901000	0
16:03:32	100	Charging	0	16901000	0
16:04:32	100	Charging	0	16902000	0
16:05:32	100	Charging	0	16901000	0
16:06:32	100	Charging	0	16901000	0
16:07:32	100	Charging	0	16901000	0
16:08:32	100	Charging	0	16900000	0
16:09:32	100	Charging	0	16900000	0
16:10:33	100	Charging	0	16901000	0
16:11:33	100	Charging	0	16899000	0
16:12:33	100	Charging	0	16900000	0
16:13:33	100	Charging	0	16900000	0
16:13:51	100	Charging	0	16900000	0
16:14:35	100	Charging	0	16899000	0
16:15:35	100	Charging	0	16899000	0
16:16:35	100	Charging	0	16899000	0
16:17:16	100	Charging	0	16900000	0
16:17:35	100	Charging	0	16899000	0
16:18:35	100	Charging	0	16899000	0
16:19:35	100	Charging	0	16899000	0
16:20:35	100	Charging	0	16899000	0
16:21:36	100	Charging	0	16898000	0
16:22:36	100	Charging	0	16898000	0
16:23:36	100	Charging	0	16898000	0
16:24:36	100	Charging	0	16898000	0
16:25:36	100	Charging	0	16898000	0
16:26:36	100	Charging	0	16898000	0
16:27:36	100	Charging	0	16899000	0
16:28:36	100	Charging	0	16898000	0
16:29:36	100	Charging	0	16898000	0
16:30:36	100	Charging	0	16897000	0
16:31:36	100	Charging	0	16898000	0
16:32:36	100	Charging	0	16898000	0
16:33:36	100	Charging	0	16897000	0
16:34:36	100	Charging	0	16897000	0
16:35:36	100	Charging	0	16897000	0
16:35:39	100	Charging	0	16897000	0
16:36:36	100	Charging	0	16898000	0
16:37:36	100	Charging	0	16896000	0
16:38:37	100	Charging	0	16896000	0
17:25:31	65	Charging	629000	15275000	0
17:26:31	66	Charging	1481000	16338000	0
17:27:31	67	Charging	1490000	16460000	0
17:28:31	68	Charging	1496000	16561000	0
17:29:31	68	Charging	1494000	16633000	0
17:30:31	70	Charging	1493000	16709000	0
17:31:31	70	Charging	1490000	16765000	0
17:32:31	71	Charging	1490000	16816000	0
17:33:31	72	Charging	1498000	16866000	0
17:34:31	73	Charging	1492000	16914000	0
17:35:31	74	Charging	1474000	16957000	0
17:36:31	75	Charging	1452000	16977000	0
17:37:31	76	Charging	1442000	17011000	0
17:38:31	77	Charging	1387000	17024000	0
17:39:31	78	Charging	1331000	17029000	0
17:40:32	79	Charging	1270000	17027000	0
17:41:32	79	Charging	1221000	17033000	0
