timestamp	datetime	cpu_freq_max	cpu_freq_avg	cpu_temp	cpu_usage	pkg_w	core_w	uncore_w	dram_w	th_thermal	th_power	th_current	th_vr_th	th_vr_cur	pl1	pl2	bd_prochot	gpu_util	gpu_temp	gpu_power	mem_used	mem_total	mem_pct	net_rx	net_tx	disk_read	disk_write
1787303253.8118732	17:07:33	3399	1826.375	27.8	8.680038255782822	10.118128907894322	6.339562477490434	1.9275212904484593	1.472771314548623	0	0	0	0	0	False	False	False	0	0	0	3717	11830	31.420118343195263	0	0	0	0
1787303283.8452618	17:08:03	3400	3068.25	27.8	8.562615870157849	10.040841086976611	6.301827377845376	1.9352280396215125	1.473306340115433	0	0	0	0	0	False	False	False	0	0	0	3709	11830	31.35249366018597	0	0	0	0
1787303313.8760626	17:08:33	3400	2639.75	27.8	8.496690601905357	10.151758956048985	5.93288836756911	1.9785107093037395	1.4423243769370477	0	0	0	0	0	False	False	False	0	0	0	3584	11830	30.295857988165682	0	0	0	0
1787303343.9030411	17:09:03	3443	1920.75	27.8	8.56080926957955	10.115819446984746	6.333463054221375	1.9009152635655437	1.4727360154821856	0	0	0	0	0	False	False	False	0	0	0	3578	11830	30.245139475908704	0	0	0	0
1787303373.9288259	17:09:33	3374	2217.125	27.8	8.394367492732478	9.966858361711838	6.277804214595485	1.9270003874968786	1.4696121869269096	0	0	0	0	0	False	False	False	0	0	0	3575	11830	30.21978021978022	0	0	0	0
1787303403.955261	17:10:03	3400	2154.625	27.8	7.966649193588192	9.86564863902361	6.359364141531982	1.8701363769520984	1.471031455287735	0	0	0	0	0	False	False	False	0	0	0	3575	11830	30.21978021978022	0	0	0	0
1787303433.981372	17:10:33	3400	2425.375	27.8	8.082891997035016	10.00128570415528	6.902196141680871	1.8802633918787093	1.4999139537805832	0	0	0	0	0	False	False	False	0	0	0	3710	11830	31.360946745562128	0	0	0	0
1787303457.362461	17:10:57	3400	2758.25	27.8	0.0	0	0	0	0	0	0	0	0	0	False	False	False	0	0	0	3781	11830	31.961115807269653	0	0	0	0
1787303464.0361013	17:11:04	3400	2985.125	27.8	11.237106918040993	11.460168707405229	6.811712236742709	1.8792924280739045	1.5031844163204986	0	0	0	0	0	False	False	False	0	0	0	3783	11830	31.978021978021975	0	0	0	0
1787303494.039408	17:11:34	3400	2247.625	27.8	8.98754905745106	10.088602690800947	6.257346000155716	1.8190504314068499	1.476119783011666	0	0	0	0	0	False	False	False	0	0	0	3804	11830	32.15553677092139	0	0	0	0
1787303524.0691187	17:12:04	3400	2131.625	27.8	8.625769931480669	10.071214541137016	7.173484295773646	1.9160245683315127	1.5040621311558668	0	0	0	0	0	False	False	False	0	0	0	3820	11830	32.29078613693998	0	0	0	0
1787303554.099584	17:12:34	3400	2459.5	27.8	9.153146599365568	10.516338735024656	6.869643651362226	1.9232534233269436	1.4919109245156	0	0	0	0	0	False	False	False	0	0	0	3769	11830	31.859678782755708	0	0	0	0
1787303584.1273723	17:13:04	3391	3255.875	27.8	8.403110904689898	10.211832350097588	6.258216780399618	1.8650064226417156	1.4840608393943566	0	0	0	0	0	False	False	False	0	0	0	3795	11830	32.07945900253593	0	0	0	0
1787303610.9362442	17:13:30	3400	2608.0	27.8	0.0	0	0	0	0	0	0	0	0	0	False	False	False	0	0	0	3850	11830	32.544378698224854	0	0	0	0
1787303614.151386	17:13:34	3400	2433.625	27.8	10.920853641965895	11.336573760805173	6.278119524881377	1.8414892033994648	1.4787670132559887	0	0	0	0	0	False	False	False	0	0	0	3847	11830	32.519019442096365	0	0	0	0
1787303644.179016	17:14:04	3399	2755.125	27.8	7.905888483102483	9.82264210965051	6.301410946103948	1.8332232495470908	1.4794567504427372	0	0	0	0	0	False	False	False	0	0	0	3788	11830	32.02028740490279	0	0	0	0
1787303674.225125	17:14:34	3400	3399.5	27.8	14.798270603431309	14.072226209165155	6.18075112498405	1.8475595445466182	1.4780996734682206	0	0	0	0	0	False	False	False	0	0	0	3863	11830	32.65426880811496	0	0	0	0
1787303709.4064143	17:15:09	2221	627.5	27.8	0.6011539142542127	2.691251846013665	1.274321964294571	0.0668387796831655	0.5538056331646357	0	0	0	0	0	False	False	False	0	0	0	3790	11830	32.03719357565512	0	0	0	0
1787303739.4394941	17:15:39	2096	612.0	27.8	0.5502505010020045	2.6654866721701183	1.1465893983462472	0.06658234026420606	0.5511533874397097	0	0	0	0	0	False	False	False	0	0	0	3768	11830	31.851225697379544	0	0	0	0
1787303769.4733691	17:16:09	635	429.375	27.8	0.7249504998020004	2.6572674533633083	1.1057205428079409	0.06739253346408156	0.5530573622037017	0	0	0	0	0	False	False	False	0	0	0	3764	11830	31.817413355874898	0	0	0	0
1787303799.5011108	17:16:39	775	446.75	27.8	0.501104414056211	2.5468594653559324	1.062253243517476	0.06677795965684652	0.5521070692957416	0	0	0	0	0	False	False	False	0	0	0	3595	11830	30.388841927303467	0	0	0	0
1787303829.5528421	17:17:09	3400	1453.625	27.8	2.0846903255273594	4.465539608533059	1.5783213307779254	0.1915067559647115	0.6053543377479091	0	0	0	0	0	False	False	False	0	0	0	3614	11830	30.54945054945055	0	0	0	0
1787303859.611178	17:17:39	3400	1930.375	27.8	7.117815803025803	9.89137783039896	5.5448788403115294	1.3091463043305684	1.1656942933391101	0	0	0	0	0	False	False	False	0	0	0	3783	11830	31.978021978021975	0	0	0	0
1787303889.6457186	17:18:09	3401	2972.5	27.8	8.191231293088931	9.98139581202631	5.958796671797067	2.0029918440398924	1.4347018663609765	0	0	0	0	0	False	False	False	0	0	0	3779	11830	31.94420963651733	0	0	0	0
1787303919.6719985	17:18:39	3399	2253.5	27.8	14.558659059802071	13.112615205609439	9.046280392630223	1.839721451191877	1.57450469818748	0	0	0	0	0	False	False	False	0	0	0	3843	11830	32.485207100591715	0	0	0	0
1787303954.4719217	17:19:14	400	399.75	27.8	1.0261119014173037	3.1113760827260384	1.2093737876682442	0.054414800491439264	0.5560542779839558	0	0	0	0	0	False	False	False	0	0	0	3831	11830	32.38377007607777	0	0	0	0
1787303984.5038629	17:19:44	2013	601.625	27.8	1.0519116414683907	3.0849023003201617	1.1759857900357316	0.07038452368139225	0.5529997563771177	0	0	0	0	0	False	False	False	0	0	0	3802	11830	32.13863060016906	0	0	0	0
1787304014.538442	17:20:14	663	432.625	27.8	1.0750615064433116	2.97817652073532	1.1141855350633136	0.07604542058694266	0.5465198642846468	0	0	0	0	0	False	False	False	0	0	0	3806	11830	32.172442941673715	0	0	0	0
1787304044.5687854	17:20:44	1883	585.25	27.8	1.025304810857798	2.9564670595365063	1.0887560406823877	0.07905690778062129	0.5514871566415063	0	0	0	0	0	False	False	False	0	0	0	3606	11830	30.481825866441252	0	0	0	0
1787304074.6017973	17:21:14	3400	1669.375	27.8	2.1562273237820504	4.040504110738646	1.480245155560735	0.14460608412385234	0.5997640764858314	0	0	0	0	0	False	False	False	0	0	0	3650	11830	30.853761622992394	0	0	0	0
1787304106.0504973	17:21:46	3400	2372.75	27.8	8.275203174331597	10.241964955616695	5.791202779093344	1.9853766033065898	1.3902586212602537	0	0	0	0	0	False	False	False	0	0	0	3720	11830	31.445477599323752	0	0	0	0
1787304136.0808456	17:22:16	3400	2642.375	27.8	7.742712069414255	10.07313273899407	5.8915997391668355	1.9891639059074036	1.4261818544318177	0	0	0	0	0	False	False	False	0	0	0	3698	11830	31.259509721048182	0	0	0	0
1787304166.1030934	17:22:46	3400	2576.0	27.8	8.257138405777198	10.190020902718434	5.789307123628955	2.0169470175611837	1.425405561702147	0	0	0	0	0	False	False	False	0	0	0	3712	11830	31.377852916314453	0	0	0	0
1787304196.131585	17:23:16	3405	3025.375	27.8	8.659811119992353	10.104173445135107	6.384671507645095	1.9907548426970403	1.4468162606050352	0	0	0	0	0	False	False	False	0	0	0	3597	11830	30.405748098055792	0	0	0	0
1787304226.1643953	17:23:46	3400	2673.75	27.8	9.805243185000586	10.523318581921625	7.214928497302444	1.8994292289125947	1.4943444362928904	0	0	0	0	0	False	False	False	0	0	0	3720	11830	31.445477599323752	0	0	0	0
1787304256.1929207	17:24:16	3400	1608.5	27.8	8.953434519608644	10.252175152657633	6.94968462099791	1.8426887110787444	1.4864335974775935	0	0	0	0	0	False	False	False	0	0	0	3752	11830	31.715976331360945	0	0	0	0
1787304286.2061148	17:24:46	2867	934.125	27.8	1.328613250597581	3.3131902134499396	7.596091134346699	1.8049869288975762	1.4603796553799875	0	0	0	0	0	False	False	False	0	0	0	3772	11830	31.885038038884193	0	0	0	0
1787304316.236198	17:25:16	1998	599.75	27.8	1.0016078329664473	3.039071134814557	1.1778242914672108	0.06593349367887771	0.5530450196808825	0	0	0	0	0	False	False	False	0	0	0	3747	11830	31.673710904480135	0	0	0	0
1787304346.2624028	17:25:46	400	399.875	27.8	0.9772128837932395	3.0929803223402375	1.52767419357062	0.07868085727494216	0.5583185251709724	0	0	0	0	0	False	False	False	0	0	0	3741	11830	31.62299239222316	0	0	0	0
1787304376.2956579	17:26:16	400	400.0	27.8	0.876605623309358	3.060463290919089	1.2534112133541035	0.0689053279024069	0.5533110609714127	0	0	0	0	0	False	False	False	0	0	0	3746	11830	31.66525781910397	0	0	0	0
1787304406.3281796	17:26:46	2203	625.375	27.8	1.1272074269019967	3.2693728476965576	1.3646266442157775	0.06508561261882746	0.5542659029401324	0	0	0	0	0	False	False	False	0	0	0	3599	11830	30.422654268808113	0	0	0	0
1787304436.3791225	17:27:16	3394	2290.75	27.8	8.071668828556776	10.585692124075777	4.96382585774961	1.1899240978233352	1.0385968160290693	0	0	0	0	0	False	False	False	0	0	0	3714	11830	31.39475908706678	0	0	0	0
1787304466.4085932	17:27:46	3400	2305.375	27.8	7.551678891149104	10.5039876292019	6.04436834879284	2.3267061464497605	1.4304270534267884	0	0	0	0	0	False	False	False	0	0	0	3711	11830	31.369399830938292	0	0	0	0
1787304496.4387171	17:28:16	3401	2378.875	27.8	7.116236882747602	11.599501864087145	6.076927528088742	3.336558970570907	1.4056360035072328	0	0	0	0	0	False	False	False	0	0	0	3722	11830	31.46238377007608	0	0	0	0
1787304526.4667933	17:28:46	3399	1748.75	27.8	7.044959968347064	11.587077553825177	6.0574483283390945	3.2662813589221718	1.4067875561134668	0	0	0	0	0	False	False	False	0	0	0	3704	11830	31.310228233305153	0	0	0	0
1787304556.4945955	17:29:16	3399	2069.25	27.8	7.9827609652681	11.819494085623852	6.1471310065140825	3.191475322184537	1.4085360278589827	0	0	0	0	0	False	False	False	0	0	0	3710	11830	31.360946745562128	0	0	0	0
1787304586.5226288	17:29:46	3400	2628.5	27.8	7.103547374813574	10.419761515221184	6.443910305081915	2.3841465004734443	1.4499740588158778	0	0	0	0	0	False	False	False	0	0	0	3699	11830	31.267962806424343	0	0	0	0
1787304616.5487492	17:30:16	3389	1728.0	27.8	7.137493342204514	10.296924318898293	5.8155771987568	2.3796522933609863	1.4170439535063848	0	0	0	0	0	False	False	False	0	0	0	3688	11830	31.17497886728656	0	0	0	0
1787304646.5723825	17:30:46	3399	2279.875	27.8	7.280758764745478	10.420160576921948	5.945142477423506	2.356279102670385	1.4216018361594496	0	0	0	0	0	False	False	False	0	0	0	3564	11830	30.126796280642438	0	0	0	0
1787304676.5996418	17:31:16	3400	2169.0	27.8	7.4253016081446646	10.395868762093919	5.831983101594732	2.3584676235134827	1.4144685919871969	0	0	0	0	0	False	False	False	0	0	0	3557	11830	30.0676246830093	0	0	0	0
1787304706.6389487	17:31:46	3400	2183.0	27.8	6.98439707091241	11.681814513126321	6.246005601107322	3.4066963341068357	1.4004065513084654	0	0	0	0	0	False	False	False	0	0	0	3592	11830	30.363482671174978	0	0	0	0
1787304736.6563344	17:32:16	3369	2141.625	27.8	7.282647864240133	11.169830577417489	6.636889159622366	2.261217811782943	1.4418352905743985	0	0	0	0	0	False	False	False	0	0	0	3574	11830	30.21132713440406	0	0	0	0
1787304766.6858273	17:32:46	3400	2881.25	27.8	7.828825728836093	11.293355436884045	5.993821313672181	2.9072441465313053	1.4004047443073877	0	0	0	0	0	False	False	False	0	0	0	3541	11830	29.9323753169907	0	0	0	0
1787304796.712034	17:33:16	3399	2867.25	27.8	7.872921385866416	10.97578650634283	6.047998168765641	2.553367666819751	1.416265152761349	0	0	0	0	0	False	False	False	0	0	0	3554	11830	30.04226542688081	0	0	0	0
1787304826.738555	17:33:46	3399	1446.125	27.8	6.981184023311705	10.829555736438195	6.739045304289217	2.7177254178186634	1.434277146605284	0	0	0	0	0	False	False	False	0	0	0	3674	11830	31.05663567202029	0	0	0	0
1787304856.76868	17:34:16	3400	3006.375	27.8	6.787155446190197	11.14142149697048	6.061482833385113	2.803668338062097	1.4128988894251013	0	0	0	0	0	False	False	False	0	0	0	3689	11830	31.183431952662723	0	0	0	0
1787304886.7994258	17:34:46	3400	2842.625	27.8	6.846820790863278	11.253134915937201	6.063358276983785	2.5955176827744357	1.4220488477309556	0	0	0	0	0	False	False	False	0	0	0	3695	11830	31.234150464919697	0	0	0	0
1787304916.8333	17:35:16	3399	2194.625	27.8	7.344656006190709	10.525596147279701	6.148741194101238	2.3485194473705073	1.429524553636899	0	0	0	0	0	False	False	False	0	0	0	3715	11830	31.40321217244294	0	0	0	0
1787304946.8631322	17:35:46	3400	3104.5	27.8	7.179693400290951	10.540259738111262	5.927622318222192	2.372165732640726	1.4203221486976547	0	0	0	0	0	False	False	False	0	0	0	3552	11830	30.025359256128485	0	0	0	0
1787304976.8926878	17:36:16	3448	2074.0	27.8	8.968734869707976	11.384887537430238	6.276058778703568	2.3601248241110198	1.4382169854030171	0	0	0	0	0	False	False	False	0	0	0	3588	11830	30.32967032967033	0	0	0	0
1787305006.9221623	17:36:46	3400	1923.375	27.8	7.215347776982981	10.481979439004267	5.966487490261546	2.374970532803003	1.423438158736756	0	0	0	0	0	False	False	False	0	0	0	3574	11830	30.21132713440406	0	0	0	0
1787305036.9343026	17:37:16	1560	544.875	27.8	0.8750507002028021	2.9071435289496494	1.2439488443231268	0.005841738008092564	0.5261322069921598	0	0	0	0	0	False	False	False	0	0	0	3728	11830	31.51310228233305	0	0	0	0
1787305066.9653392	17:37:46	980	472.5	27.8	0.8010030088410101	2.833854590695003	1.4687317445290378	0.09237291490546946	0.568696206190785	0	0	0	0	0	False	False	False	0	0	0	3711	11830	31.369399830938292	0	0	0	0
1787305096.9976263	17:38:16	400	399.875	27.8	0.8993044008320614	2.867206039248801	1.0705787351534923	0.006304742964077692	0.5246351871297811	0	0	0	0	0	False	False	False	0	0	0	3718	11830	31.428571428571427	0	0	0	0
1787305127.030236	17:38:47	1505	538.125	27.8	0.8504016040160558	2.838662878687033	1.2195483141845473	0.005841052146576263	0.52799303369639	0	0	0	0	0	False	False	False	0	0	0	3572	11830	30.19442096365173	0	0	0	0
1787305157.0629992	17:39:17	1252	523.0	27.8	0.9004513042148568	2.9014631976564105	1.1120983607809634	0.007373699829915084	0.5247497832868903	0	0	0	0	0	False	False	False	0	0	0	3575	11830	30.21978021978022	0	0	0	0
1787305187.111542	17:39:47	3400	2766.25	27.8	3.4374300452033295	5.790466471872234	1.1580036336258943	0.005594560679811081	0.5260036638200718	0	0	0	0	0	False	False	False	0	0	0	3577	11830	30.236686390532547	0	0	0	0
1787305217.1405218	17:40:17	3400	2644.375	27.8	7.451752230352107	10.464411017895811	6.029227067738795	2.318685424992388	1.4265448867664061	0	0	0	0	0	False	False	False	0	0	0	3816	11830	32.256973795435336	0	0	0	0
1787305247.1728194	17:40:47	3400	2894.875	27.8	7.1791494393142194	11.579920153201096	6.364600665179603	2.5118092718351663	1.4276552387368446	0	0	0	0	0	False	False	False	0	0	0	3799	11830	32.11327134404057	0	0	0	0
1787305277.2006083	17:41:17	3372	2289.75	27.8	7.1440845527525765	11.61702717788363	6.411760243662225	3.314602675677657	1.4173178701166316	0	0	0	0	0	False	False	False	0	0	0	3805	11830	32.16398985629755	0	0	0	0
