timestamp	datetime	capacity_pct	status	power_w	current_ma	voltage_mv	charge_full_uwh	charge_full_design_uwh	health_pct	cycle_count	phase	temp_c
1787304074.6019785	17:21:14	68	Discharging	10.93607397076749	631	15205	0	0	79.75155279503106	0	unknown	34.9
1787304106.050771	17:21:46	68	Discharging	21.568679494966535	1171	14992	0	0	79.75155279503106	0	unknown	34.9
1787304136.0810978	17:22:16	67	Discharging	0	1259	14950	0	0	79.75155279503106	0	unknown	34.9
1787304166.1033134	17:22:46	67	Discharging	21.44937813857735	1268	14912	0	0	79.75155279503106	0	unknown	34.9
1787304196.1318026	17:23:16	66	Discharging	21.423647862376303	1300	14891	0	0	79.75155279503106	0	unknown	34.9
1787304226.1645832	17:23:46	66	Discharging	21.382790680466975	1346	14864	0	0	79.75155279503106	0	unknown	34.9
1787304256.1931343	17:24:16	65	Discharging	21.338682782181305	1341	14834	0	0	79.75155279503106	0	unknown	34.9
1787304286.2062953	17:24:46	65	Discharging	10.866323240825652	1273	15107	0	0	79.75155279503106	0	unknown	34.9
1787304316.2363796	17:25:16	65	Discharging	10.918367943836106	688	15179	0	0	79.75155279503106	0	unknown	34.9
1787304346.2625818	17:25:46	65	Charging	0	696	16153	0	0	79.75155279503106	0	cc	34.9
1787304376.2958393	17:26:16	65	Charging	23.429988487425277	1404	16287	0	0	79.75155279503106	0	cc	34.9
1787304406.3283632	17:26:46	66	Charging	23.564972939926637	1510	16382	0	0	79.75155279503106	0	cc	35.9
1787304436.3793375	17:27:16	66	Charging	0	1493	16431	0	0	79.75155279503106	0	cc	35.9
1787304466.4087942	17:27:46	67	Charging	0	1490	16477	0	0	79.78260869565217	0	cc	36.9
1787304496.4390433	17:28:16	67	Charging	11.89231128189829	1496	16535	0	0	79.78260869565217	0	cc	36.9
1787304526.466986	17:28:46	68	Charging	0	1497	16585	0	0	79.78260869565217	0	cc	37.9
1787304556.4948123	17:29:16	68	Charging	0	1493	16618	0	0	79.78260869565217	0	cc	37.9
1787304586.5228946	17:29:46	69	Charging	11.9782986549758	1489	16651	0	0	79.84472049689441	0	cc	37.9
1787304616.5489419	17:30:16	69	Charging	0	1494	16693	0	0	79.84472049689441	0	cc	37.9
1787304646.5726051	17:30:46	70	Charging	0	1491	16724	0	0	79.87577639751552	0	cc	37.9
1787304676.5998333	17:31:16	70	Charging	12.045060339638136	1490	16748	0	0	79.87577639751552	0	cc	37.9
1787304706.6393702	17:31:46	71	Charging	24.14329809812109	1489	16784	0	0	79.84472049689441	0	cc	37.9
1787304736.6565342	17:32:16	71	Charging	24.179042189689365	1490	16809	0	0	79.84472049689441	0	cc	37.9
1787304766.6860378	17:32:46	72	Charging	24.2013005057477	1493	16825	0	0	79.84472049689441	0	cc	37.9
1787304796.712239	17:33:16	72	Charging	0	1497	16860	0	0	79.84472049689441	0	cc	37.9
1787304826.7387688	17:33:46	73	Charging	24.285076435002996	1491	16882	0	0	79.90683229813665	0	cc	37.9
1787304856.7689178	17:34:16	73	Charging	12.15082655049047	1492	16897	0	0	79.90683229813665	0	cc	37.9
1787304886.7997751	17:34:46	74	Charging	0	1489	16924	0	0	79.90683229813665	0	cc	37.9
1787304916.8334997	17:35:16	74	Charging	0	1478	16939	0	0	79.90683229813665	0	cc	37.9
1787304946.8633213	17:35:46	74	Charging	12.205975736181067	1471	16959	0	0	79.90683229813665	0	cc	37.9
1787304976.892873	17:36:16	75	Charging	0	1454	16975	0	0	79.93788819875776	0	cc	37.9
1787305006.922424	17:36:46	75	Charging	24.43595055948857	1447	16986	0	0	79.93788819875776	0	cc	38.9
1787305036.9344833	17:37:16	76	Charging	12.233186372528378	1451	17009	0	0	79.93788819875776	0	cc	38.9
1787305066.965523	17:37:46	76	Charging	24.476420831746086	1429	17015	0	0	79.93788819875776	0	cc	38.9
1787305096.9978135	17:38:16	77	Charging	0	1402	17021	0	0	79.93788819875776	0	cc	38.9
1787305127.0304172	17:38:47	77	Charging	12.244572927988948	1375	17023	0	0	79.93788819875776	0	cc	38.9
1787305157.0631783	17:39:17	78	Charging	12.24700298346962	1346	17028	0	0	79.96894409937887	0	cc	38.9
1787305187.111744	17:39:47	78	Charging	24.495792162611977	1317	17029	0	0	79.96894409937887	0	cc	38.9
1787305217.1407459	17:40:17	78	Charging	24.49318343869788	1282	17028	0	0	79.96894409937887	0	cc	38.9
1787305247.1730125	17:40:47	79	Charging	12.248149626025146	1256	17029	0	0	80.0	0	cc	37.9
1787305277.2008076	17:41:17	79	Charging	24.501164273141868	1232	17031	0	0	80.0	0	cc	37.9
1787305307.2266488	17:41:47	80	Charging	24.510052259647672	1209	17036	0	0	80.03105590062111	0	cc	37.9
1787305337.273796	17:42:17	80	Charging	12.244919517659126	1184	17028	0	0	80.03105590062111	0	cc	37.9
1787305367.582372	17:42:47	80	Discharging	11.582851284464502	715	16106	0	0	80.03105590062111	0	unknown	37.9
1787305397.629452	17:43:17	80	Discharging	11.47010517535221	832	15954	0	0	80.03105590062111	0	unknown	37.9
1787305432.641114	17:43:52	79	Discharging	11.443821636510453	754	15909	0	0	80.03105590062111	0	unknown	35.9
1787305462.6652951	17:44:22	79	Discharging	11.415447677351057	743	15871	0	0	80.03105590062111	0	unknown	35.9
1787305492.699169	17:44:52	79	Discharging	0	824	15802	0	0	80.03105590062111	0	unknown	35.9
1787305522.7420766	17:45:22	79	Discharging	0	840	15772	0	0	80.03105590062111	0	unknown	35.9
1787305552.7450407	17:45:52	78	Discharging	11.338520480925377	827	15767	0	0	80.03105590062111	0	unknown	34.9
1787305582.7783954	17:46:22	78	Discharging	11.287833944811966	836	15690	0	0	80.03105590062111	0	unknown	34.9
1787305612.7967575	17:46:52	78	Discharging	11.282583550815222	851	15687	0	0	80.03105590062111	0	unknown	34.9
1787305642.916671	17:47:22	78	Discharging	11.267812141507832	842	15673	0	0	80.03105590062111	0	unknown	34.9
1787305678.7113528	17:47:58	77	Discharging	0	856	15656	0	0	80.03105590062111	0	unknown	34.9
1787305708.7947152	17:48:28	77	Discharging	0	828	15665	0	0	80.03105590062111	0	unknown	34.9
1787305742.9106638	17:49:02	77	Discharging	11.255083549959537	812	15653	0	0	80.03105590062111	0	unknown	34.9
1787305772.9264824	17:49:32	77	Discharging	0	795	15636	0	0	80.03105590062111	0	unknown	34.9
1787305802.9751403	17:50:02	76	Discharging	11.270179130896626	781	15639	0	0	80.03105590062111	0	unknown	34.9
1787305833.0067568	17:50:33	76	Discharging	11.199518630073914	881	15572	0	0	80.03105590062111	0	unknown	33.9
1787305863.009544	17:51:03	76	Discharging	11.16615141346025	897	15526	0	0	80.03105590062111	0	unknown	33.9
1787305898.0468102	17:51:38	75	Discharging	11.186508958809439	861	15555	0	0	80.03105590062111	0	unknown	33.9
1787305928.061316	17:52:08	75	Discharging	11.187149034151233	863	15545	0	0	80.03105590062111	0	unknown	33.9
1787305958.1129296	17:52:38	75	Discharging	11.165309952335047	883	15515	0	0	80.03105590062111	0	unknown	33.9
1787305988.1191294	17:53:08	75	Discharging	11.136024126819954	893	15488	0	0	80.03105590062111	0	unknown	33.9
1787306023.686972	17:53:43	74	Discharging	0	727	15664	0	0	80.03105590062111	0	unknown	33.9
1787306053.71782	17:54:13	74	Discharging	11.270555642605284	482	15673	0	0	80.03105590062111	0	unknown	33.9
1787306083.7615871	17:54:43	74	Discharging	11.297911346881328	440	15711	0	0	80.03105590062111	0	unknown	33.9
